Hora,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Injeção na rede (kWh),temp,pressure,humidity,wind_speed,clouds_all,weather_description,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
2,0.0,0.41,0.0,None,17.81,1017,84,0.81,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.369,0.0,None,18.18,1017,86,1.11,0,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.517,0.0,None,17.94,1017,88,1.26,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.376,0.0,None,17.87,1016,88,0.98,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.321,0.005,None,20.59,1016,81,0.69,44,3,17.0,7.0,10.0,76.8,62.3
7,0.0,0.154,0.118,None,21.8,1017,80,0.73,0,7,140.0,90.0,50.0,448.3,266.0
8,0.053,0.0,0.252,Medium,24.41,1017,72,0.84,0,7,319.0,245.0,74.0,640.6,506.6
9,0.0,0.0,0.219,High,25.21,1017,69,1.29,0,7,507.0,423.0,84.0,763.7,733.7
10,0.0,0.0,0.222,Very High,27.18,1017,65,1.11,3,7,674.0,582.0,92.0,827.4,931.8
11,0.0,0.0,0.23,Very High,28.3,1017,62,1.46,3,7,808.0,708.0,100.0,862.6,1087.2
12,0.0,0.0,0.252,Very High,22.14,1017,60,2.11,5,7,896.0,792.0,104.0,882.0,1189.5
13,0.0,0.0,0.433,Very High,22.97,1017,58,2.96,4,7,930.0,824.0,106.0,886.2,1231.7
14,0.0,0.0,0.276,Very High,23.41,1017,61,3.12,1,7,912.0,807.0,105.0,882.9,1210.8
15,0.0,0.0,0.233,Very High,30.19,1017,53,2.81,0,7,842.0,741.0,101.0,870.0,1128.3
16,0.0,0.0,0.321,High,30.14,1017,52,2.92,0,7,726.0,630.0,96.0,843.3,989.7
17,0.0,0.0,0.391,Medium,29.57,1016,56,2.97,0,7,570.0,483.0,87.0,795.3,804.6
18,0.101,0.0,0.298,Low,27.51,1016,59,2.56,0,7,389.0,313.0,76.0,708.3,585.4
19,0.394,0.0,0.049,None,25.92,1016,63,2.51,1,7,202.0,144.0,58.0,549.4,347.2
20,0.339,0.0,0.004,None,22.97,1016,83,1.93,3,7,47.0,25.0,22.0,206.0,106.1
21,0.366,0.0,0.0,None,21.71,1017,81,1.73,25,3,0.0,0.0,0.0,0.0,0.0
22,0.0,0.419,0.0,None,21.04,1018,84,1.5,49,3,0.0,0.0,0.0,0.0,0.0
23,0.0,0.477,0.0,None,20.02,1018,86,1.11,39,3,0.0,0.0,0.0,0.0,0.0
0,0.0,0.346,0.0,None,19.49,1018,89,0.45,8,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.262,0.0,None,18.97,1017,90,0.77,27,3,0.0,0.0,0.0,0.0,0.0
2,0.0,0.284,0.0,None,18.43,1017,91,0.74,66,4,0.0,0.0,0.0,0.0,0.0
3,0.0,0.32,0.0,None,17.91,1017,92,0.72,73,4,0.0,0.0,0.0,0.0,0.0
4,0.0,0.241,0.0,None,17.38,1017,93,0.53,81,4,0.0,0.0,0.0,0.0,0.0
5,0.0,0.219,0.0,None,17.38,1017,94,0.59,100,6,0.0,0.0,0.0,0.0,0.0
6,0.0,0.215,0.0,None,17.35,1017,94,1.06,96,6,10.0,0.0,10.0,0.0,60.8
7,0.0,0.266,0.014,None,17.36,1018,94,1.25,83,4,106.0,44.0,62.0,221.6,263.0
8,0.661,0.0,0.084,None,18.0,1017,84,1.5,56,4,262.0,152.0,110.0,399.5,504.0
9,0.0,0.0,0.194,Medium,23.05,1018,80,1.86,20,2,466.0,339.0,127.0,614.0,731.5
10,0.0,0.0,0.198,Very High,24.69,1018,75,0.38,82,4,671.0,563.0,108.0,802.2,929.8
11,0.0,0.0,0.288,Very High,26.31,1018,68,0.69,29,3,804.0,685.0,119.0,836.1,1085.5
12,0.0,0.0,0.253,Very High,23.45,1018,63,1.62,6,7,893.0,774.0,119.0,863.2,1188.0
13,0.0,0.0,0.194,Very High,23.88,1018,59,2.44,0,7,930.0,822.0,108.0,885.3,1230.2
14,0.0,0.0,0.188,Very High,24.91,1017,55,3.08,4,7,911.0,805.0,106.0,881.9,1209.3
15,0.0,0.0,0.38,Very High,25.06,1017,52,3.45,27,3,837.0,735.0,102.0,864.3,1126.7
16,0.0,0.0,0.358,High,25.06,1016,50,3.64,34,3,716.0,618.0,98.0,828.8,988.0
17,0.0,0.0,0.402,Medium,30.27,1016,54,3.99,9,7,557.0,467.0,90.0,770.9,802.6
18,0.098,0.0,0.286,Low,30.05,1016,54,3.92,1,7,377.0,300.0,77.0,681.6,583.2
19,0.255,0.0,0.045,None,28.68,1016,59,3.43,0,7,193.0,137.0,56.0,526.7,344.6
20,0.822,0.0,0.006,None,20.11,1016,62,3.26,0,7,43.0,23.0,20.0,191.2,103.2
21,0.471,0.0,0.0,None,20.62,1017,65,2.84,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.424,0.0,None,20.38,1017,63,2.15,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.381,0.0,None,19.37,1017,66,1.91,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.433,0.0,None,19.33,1017,73,1.86,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.259,0.0,None,18.52,1017,78,1.83,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.189,0.0,None,21.54,1017,80,1.71,3,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.183,0.0,None,20.99,1017,79,1.65,7,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.18,0.0,None,20.46,1017,82,1.52,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.177,0.0,None,19.85,1017,78,1.45,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.171,0.004,None,19.99,1017,82,1.26,0,7,15.0,6.0,9.0,67.6,59.3
7,0.0,0.07,0.126,Low,22.25,1017,75,1.33,0,7,135.0,88.0,47.0,448.4,260.1
8,0.057,0.0,0.31,Medium,25.03,1017,63,0.77,0,7,313.0,243.0,70.0,642.2,501.4
9,0.226,0.0,0.433,High,26.14,1017,63,0.31,0,7,497.0,413.0,84.0,750.5,729.2
10,0.006,0.0,0.495,High,27.18,1018,58,0.57,0,7,664.0,570.0,94.0,814.1,927.8
11,0.154,0.0,0.757,High,28.41,1017,56,0.33,0,7,797.0,697.0,100.0,852.2,1083.8
12,0.0,0.0,0.306,Very High,29.45,1017,53,1.16,0,7,885.0,781.0,104.0,872.3,1186.4
13,0.105,0.0,0.678,High,31.91,1017,38,2.0,0,7,921.0,816.0,105.0,880.0,1228.7
14,0.0,0.0,0.348,Very High,32.93,1016,39,2.77,0,7,902.0,797.0,105.0,874.4,1207.8
15,0.0,0.0,0.294,Very High,31.82,1016,44,3.36,0,7,830.0,729.0,101.0,858.6,1125.1
16,0.0,0.0,0.403,High,31.75,1016,42,3.39,0,7,710.0,615.0,95.0,826.4,986.2
17,0.0,0.0,0.266,High,31.23,1016,41,3.16,0,7,553.0,466.0,87.0,771.4,800.6
18,0.098,0.0,0.223,Medium,30.68,1016,37,2.9,0,7,374.0,298.0,76.0,679.9,580.8
19,0.294,0.0,0.042,None,28.94,1016,43,2.45,0,7,190.0,135.0,55.0,523.2,341.9
20,0.286,0.0,0.005,None,19.35,1016,73,1.69,0,7,42.0,22.0,20.0,184.6,100.1
21,0.286,0.0,0.0,None,18.14,1016,78,1.01,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.292,0.0,None,18.01,1017,73,0.75,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.278,0.0,None,22.0,1017,69,2.0,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.277,0.0,None,17.53,1018,84,1.95,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.321,0.0,None,20.49,1018,76,1.47,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.285,0.0,None,19.45,1018,82,1.44,1,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.266,0.0,None,18.43,1017,82,1.08,8,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.166,0.0,None,18.41,1017,83,0.64,21,2,0.0,0.0,0.0,0.0,0.0
5,0.0,0.161,0.0,None,17.39,1017,88,0.68,27,3,0.0,0.0,0.0,0.0,0.0
6,0.0,0.184,0.0,None,17.4,1018,91,1.81,43,3,11.0,3.0,8.0,34.3,57.7
7,0.0,0.174,0.014,None,16.84,1019,92,2.0,85,6,82.0,27.0,55.0,139.2,257.0
8,0.125,0.0,0.055,None,17.26,1019,88,1.54,100,6,191.0,74.0,117.0,196.6,498.7
9,0.114,0.0,0.096,None,21.49,1019,83,1.55,95,6,332.0,151.0,181.0,275.3,726.8
10,0.026,0.0,0.179,Low,22.62,1020,79,1.54,100,6,488.0,244.0,244.0,349.3,925.8
11,0.025,0.0,0.205,Medium,23.94,1020,75,1.74,99,6,729.0,539.0,190.0,660.2,1082.0
12,0.0,0.0,0.402,High,21.98,1020,69,1.94,91,6,870.0,713.0,157.0,797.6,1184.8
13,0.0,0.0,1.08,Medium,22.41,1019,67,2.22,17,2,941.0,843.0,98.0,910.5,1227.2
14,0.12,0.0,0.943,Medium,23.09,1019,65,2.74,1,7,911.0,807.0,104.0,886.7,1206.3
15,0.0,0.0,0.412,High,27.5,1019,56,3.25,3,7,837.0,731.0,106.0,862.4,1123.4
16,0.0,0.0,0.439,High,28.0,1019,54,3.49,2,7,717.0,617.0,100.0,830.8,984.3
17,0.0,0.0,0.313,High,27.42,1019,56,3.29,3,7,561.0,470.0,91.0,780.2,798.4
18,0.009,0.0,0.241,Medium,25.32,1019,61,3.33,3,7,378.0,299.0,79.0,685.3,578.3
19,0.456,0.0,0.048,None,23.22,1019,66,3.57,22,2,191.0,134.0,57.0,523.8,339.1
20,0.325,0.0,0.007,None,20.62,1020,74,3.12,26,3,41.0,21.0,20.0,177.9,97.7
21,0.642,0.0,0.0,None,18.94,1021,83,2.52,9,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.512,0.0,None,17.85,1021,87,1.67,3,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.49,0.0,None,17.32,1021,88,1.16,3,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.342,0.0,None,17.3,1021,88,0.95,2,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.221,0.0,None,16.75,1021,90,1.53,3,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.201,0.0,None,16.71,1020,91,1.99,5,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.242,0.0,None,16.13,1020,92,2.06,16,2,0.0,0.0,0.0,0.0,0.0
4,0.0,0.238,0.0,None,15.69,1020,92,1.69,2,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.23,0.0,None,16.23,1020,92,1.63,2,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.227,0.004,None,16.07,1021,92,1.98,2,7,13.0,4.0,9.0,46.3,56.1
7,0.0,0.16,0.138,None,18.45,1021,87,2.01,5,7,120.0,64.0,56.0,334.1,253.9
8,0.006,0.0,0.3,Medium,20.55,1021,79,2.18,1,7,306.0,228.0,78.0,609.3,496.0
9,0.0,0.0,0.222,High,20.76,1021,67,2.55,1,7,493.0,405.0,88.0,741.1,724.4
10,0.0,0.0,0.224,Very High,24.45,1021,67,1.32,2,7,656.0,559.0,97.0,802.2,923.7
11,0.0,0.0,0.22,Very High,23.15,1021,54,2.05,0,7,786.0,679.0,107.0,833.3,1080.1
12,0.0,0.0,0.234,Very High,28.25,1021,54,2.85,1,7,874.0,764.0,110.0,856.0,1183.1
13,0.0,0.0,0.222,Very High,29.26,1021,51,3.7,1,7,912.0,807.0,105.0,872.9,1225.6
14,0.0,0.0,0.223,Very High,30.31,1020,50,4.13,0,7,891.0,786.0,105.0,865.0,1204.6
15,0.0,0.0,0.228,Very High,30.76,1020,47,4.53,0,7,820.0,716.0,104.0,846.2,1121.7
16,0.0,0.0,0.225,High,30.68,1020,48,5.14,0,7,703.0,604.0,99.0,815.1,982.3
17,0.0,0.0,0.219,High,30.13,1020,54,5.15,0,7,546.0,456.0,90.0,759.3,796.1
18,0.129,0.0,0.266,Low,29.07,1020,54,4.56,1,7,364.0,286.0,78.0,658.6,575.7
19,1.308,0.0,0.038,None,26.95,1020,58,3.45,0,7,182.0,124.0,58.0,489.1,336.1
20,0.501,0.0,0.004,None,20.54,1020,74,2.63,0,7,37.0,18.0,19.0,154.1,96.2
21,0.601,0.0,0.0,None,20.37,1020,78,2.16,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.439,0.0,None,21.07,1020,74,1.76,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.489,0.0,None,18.83,1021,75,2.13,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.333,0.0,None,18.9,1021,75,2.13,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.31,0.0,None,18.32,1020,77,1.99,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.286,0.0,None,17.51,1020,84,1.93,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.271,0.0,None,17.27,1019,86,1.91,0,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.267,0.0,None,17.24,1019,88,1.76,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.267,0.0,None,17.24,1019,88,1.85,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.264,0.002,None,19.39,1019,81,1.54,0,7,12.0,4.0,8.0,47.0,54.4
7,0.0,0.26,0.137,None,21.72,1019,77,1.44,1,7,128.0,81.0,47.0,428.3,250.8
8,0.079,0.0,0.234,Medium,24.49,1019,65,1.67,0,7,308.0,236.0,72.0,634.4,493.2
9,0.0,0.0,0.224,High,25.04,1019,60,2.38,0,7,496.0,409.0,87.0,751.1,722.0
10,0.0,0.0,0.227,Very High,26.19,1020,54,2.01,0,7,667.0,570.0,97.0,820.1,921.5
11,0.0,0.0,0.217,Very High,27.68,1019,51,2.75,0,7,803.0,700.0,103.0,860.8,1078.2
12,0.0,0.0,0.317,Very High,27.68,1019,52,3.73,1,7,894.0,789.0,105.0,885.5,1181.3
13,0.0,0.0,0.192,Very High,28.78,1019,48,4.39,1,7,930.0,821.0,109.0,889.4,1223.9
14,0.0,0.0,0.195,Very High,28.73,1019,49,4.71,0,7,912.0,804.0,108.0,886.2,1202.9
15,0.0,0.0,0.194,Very High,29.25,1018,47,4.94,0,7,839.0,735.0,104.0,870.3,1119.8
16,0.0,0.0,0.187,Very High,28.74,1018,47,4.88,1,7,717.0,619.0,98.0,837.3,980.3
17,0.0,0.0,0.346,Medium,27.63,1018,49,4.66,4,7,557.0,468.0,89.0,781.8,793.7
18,0.104,0.0,0.293,None,26.47,1017,51,4.24,1,7,373.0,296.0,77.0,685.0,573.0
19,0.307,0.0,0.037,None,24.89,1017,54,3.19,0,7,186.0,129.0,57.0,513.7,333.0
20,0.302,0.0,0.004,None,20.99,1017,77,1.84,0,7,37.0,19.0,18.0,164.4,94.6
21,0.209,0.0,0.0,None,20.2,1017,84,1.4,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.369,0.0,None,19.12,1018,86,0.98,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.422,0.0,None,16.93,1018,87,1.05,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.337,0.0,None,16.35,1017,85,0.91,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.272,0.0,None,16.15,1017,85,0.94,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.189,0.0,None,15.38,1016,88,0.85,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.197,0.0,None,14.77,1016,90,1.14,1,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.188,0.0,None,15.14,1016,91,1.06,2,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.191,0.0,None,16.67,1016,82,1.07,1,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.17,0.002,None,16.71,1016,84,0.86,1,7,12.0,4.0,8.0,47.8,52.7
7,0.0,0.253,0.135,None,19.09,1017,77,1.38,1,7,130.0,83.0,47.0,444.6,247.5
8,0.025,0.0,0.29,Medium,20.62,1017,72,1.76,1,7,312.0,240.0,72.0,649.0,490.4
9,0.0,0.0,0.249,High,22.22,1017,68,2.21,1,7,500.0,414.0,86.0,763.0,719.5
10,0.0,0.0,0.255,Very High,23.9,1017,62,1.75,3,7,670.0,574.0,96.0,828.0,919.4
11,0.0,0.0,0.293,Very High,25.03,1017,60,2.75,0,7,803.0,701.0,102.0,863.7,1076.3
12,0.0,0.0,0.437,Very High,21.84,1016,57,3.63,0,7,891.0,785.0,106.0,882.5,1179.6
13,0.0,0.0,0.433,Very High,28.09,1016,53,4.13,0,7,919.0,811.0,108.0,880.0,1222.1
14,0.0,0.0,0.303,Very High,28.67,1015,50,4.37,0,7,899.0,792.0,107.0,874.5,1201.1
15,0.0,0.0,0.303,Very High,28.62,1015,52,4.71,0,7,826.0,722.0,104.0,856.5,1117.9
16,0.0,0.0,0.366,High,28.09,1015,52,5.17,0,7,705.0,606.0,99.0,821.7,978.1
17,0.0,0.0,0.358,Medium,27.43,1015,52,5.42,0,7,546.0,457.0,89.0,766.0,791.3
18,0.152,0.0,0.279,Low,26.37,1015,54,5.1,0,7,364.0,287.0,77.0,667.6,570.1
19,0.973,0.0,0.039,None,24.19,1015,59,4.57,3,7,181.0,124.0,57.0,498.8,329.7
20,1.045,0.0,0.004,None,21.93,1016,64,3.84,3,7,35.0,16.0,19.0,140.0,92.9
21,0.746,0.0,0.0,None,16.93,1016,77,2.99,1,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.769,0.0,None,19.36,1017,72,1.67,30,3,0.0,0.0,0.0,0.0,0.0
23,0.0,0.469,0.0,None,16.52,1017,83,1.79,12,2,0.0,0.0,0.0,0.0,0.0
0,0.0,0.277,0.0,None,17.82,1017,77,1.42,2,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.211,0.0,None,17.3,1017,79,1.11,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.235,0.0,None,16.73,1016,80,0.83,1,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.222,0.0,None,16.68,1016,83,0.61,30,3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.193,0.0,None,15.64,1016,85,0.59,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.19,0.0,None,15.62,1016,84,0.49,1,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.186,0.004,None,16.12,1016,85,0.59,5,7,10.0,2.0,8.0,24.3,51.0
7,0.0,0.301,0.101,None,18.43,1016,78,0.83,25,3,85.0,35.0,50.0,190.1,244.3
8,0.231,0.0,0.177,Low,20.03,1016,73,1.22,51,4,232.0,126.0,106.0,342.8,487.5
9,0.0,0.0,0.22,Medium,21.77,1016,66,2.03,49,3,297.0,153.0,144.0,283.0,717.0
10,0.0,0.0,0.213,High,24.4,1016,59,2.26,82,4,584.0,421.0,163.0,608.9,917.1
11,0.0,0.0,0.253,Very High,25.45,1016,60,3.11,74,4,757.0,599.0,158.0,739.6,1074.3
12,0.0,0.0,0.279,Very High,25.93,1016,58,4.08,62,4,825.0,668.0,157.0,752.3,1177.7
13,0.0,0.0,0.357,Very High,22.42,1016,67,4.76,57,4,907.0,780.0,127.0,847.8,1220.3
14,0.0,0.0,0.325,Very High,27.45,1016,58,4.41,69,4,885.0,759.0,126.0,839.5,1199.2
15,0.0,0.0,0.346,Very High,27.45,1015,56,4.1,79,4,792.0,665.0,127.0,790.5,1115.8
16,0.0,0.0,0.377,High,27.45,1015,57,4.54,43,3,687.0,572.0,115.0,777.6,975.8
17,0.0,0.0,0.345,Medium,26.39,1015,60,4.65,0,7,533.0,433.0,100.0,728.3,788.7
18,0.071,0.0,0.265,Low,25.28,1015,62,4.89,0,7,360.0,282.0,78.0,659.6,567.2
19,0.29,0.0,0.038,None,23.15,1015,70,4.4,0,7,179.0,122.0,57.0,495.9,326.4
20,0.328,0.0,0.004,None,21.7,1016,75,3.31,0,7,34.0,17.0,17.0,150.5,91.2
21,0.474,0.0,0.0,None,20.61,1016,80,2.85,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.464,0.0,None,19.41,1017,82,2.55,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.495,0.0,None,18.9,1017,83,2.41,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.359,0.0,None,18.34,1017,86,2.17,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.392,0.0,None,17.82,1016,87,1.92,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.402,0.0,None,17.77,1016,87,1.77,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.402,0.0,None,17.36,1016,89,1.66,0,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.38,0.0,None,16.83,1016,90,1.72,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.384,0.0,None,17.17,1016,89,1.95,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.358,0.001,None,16.76,1017,90,2.28,0,7,10.0,3.0,7.0,37.0,49.3
7,0.0,0.163,0.13,None,19.4,1017,82,2.24,1,7,120.0,74.0,46.0,407.5,240.9
8,0.0,0.0,0.291,Medium,21.72,1017,75,2.49,1,7,295.0,223.0,72.0,610.6,484.5
9,0.0,0.0,0.306,High,23.35,1017,70,3.2,1,7,480.0,392.0,88.0,728.0,714.4
10,0.0,0.0,0.346,High,22.91,1017,63,1.99,2,7,647.0,549.0,98.0,796.1,914.9
11,0.0,0.0,0.304,Very High,27.15,1017,58,1.94,1,7,784.0,682.0,102.0,843.8,1072.3
12,0.0,0.0,0.298,Very High,23.27,1017,56,2.54,2,7,873.0,766.0,107.0,864.3,1175.8
13,0.0,0.0,0.37,Very High,29.83,1016,50,3.25,3,7,907.0,796.0,111.0,866.7,1218.5
14,0.025,0.0,0.65,High,31.72,1016,47,3.92,2,7,890.0,781.0,109.0,865.4,1197.3
15,0.0,0.0,0.354,Very High,31.84,1015,45,4.42,0,7,816.0,710.0,106.0,845.8,1113.7
16,0.0,0.0,0.312,High,31.78,1015,45,4.67,0,7,696.0,595.0,101.0,811.0,973.4
17,0.0,0.0,0.295,High,31.82,1015,47,4.72,0,7,539.0,449.0,90.0,757.9,786.0
18,0.056,0.0,0.246,Low,31.32,1015,49,4.73,0,7,358.0,282.0,76.0,663.3,564.1
19,0.277,0.0,0.039,None,29.8,1015,53,4.43,0,7,176.0,121.0,55.0,497.2,322.9
20,0.275,0.0,0.004,None,21.18,1015,64,4.19,0,7,33.0,16.0,17.0,143.5,89.4
21,0.36,0.0,0.0,None,23.95,1016,64,3.82,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.313,0.0,None,20.56,1016,61,3.23,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.463,0.0,None,20.86,1016,63,2.97,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.403,0.0,None,21.23,1016,66,2.57,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.201,0.0,None,20.42,1016,70,2.48,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.207,0.0,None,18.8,1015,74,2.4,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.266,0.0,None,19.33,1015,75,2.42,0,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.201,0.0,None,18.45,1015,76,2.43,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.201,0.0,None,17.63,1015,77,2.55,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.199,0.001,None,18.05,1016,76,2.81,0,7,9.0,3.0,6.0,37.6,47.5
7,0.0,0.106,0.113,Low,25.7,1016,55,3.14,0,7,119.0,75.0,44.0,418.9,237.6
8,0.0,0.0,0.236,Medium,27.27,1016,51,2.82,0,7,298.0,228.0,70.0,628.3,481.6
9,0.164,0.0,0.513,Medium,28.46,1016,48,2.58,0,7,484.0,400.0,84.0,745.7,711.8
10,0.438,0.0,0.745,Medium,30.67,1016,44,1.45,0,7,654.0,559.0,95.0,812.9,912.6
11,0.219,0.0,0.911,Medium,32.39,1016,40,1.86,0,7,789.0,688.0,101.0,853.1,1070.2
12,0.393,0.0,1.147,None,34.36,1015,36,1.75,0,7,878.0,774.0,104.0,875.0,1173.9
13,0.0,0.0,0.517,High,36.02,1015,32,1.13,0,7,914.0,807.0,107.0,880.3,1216.6
14,0.0,0.0,0.374,Very High,36.94,1014,28,0.62,0,7,894.0,788.0,106.0,874.8,1195.3
15,0.0,0.0,0.215,Very High,37.57,1014,27,1.82,0,7,821.0,719.0,102.0,858.4,1111.6
16,0.0,0.0,0.282,High,38.21,1014,28,3.02,0,7,700.0,604.0,96.0,825.5,971.0
17,0.0,0.0,0.21,High,37.37,1013,31,3.33,0,7,541.0,453.0,88.0,767.6,783.2
18,0.024,0.0,0.173,Medium,35.68,1014,36,3.22,0,7,359.0,285.0,74.0,674.3,560.9
19,0.129,0.0,0.05,None,34.26,1014,39,2.47,0,7,175.0,121.0,54.0,503.0,319.3
20,0.169,0.0,0.006,None,28.4,1014,54,2.23,0,7,32.0,16.0,16.0,145.3,87.5
21,0.195,0.0,0.0,None,28.1,1015,50,2.08,0,7,0.0,0.0,0.0,0.0,0.0
22,0.0,0.18,0.0,None,26.8,1015,55,2.05,0,7,0.0,0.0,0.0,0.0,0.0
23,0.0,0.174,0.0,None,21.49,1015,61,2.63,0,7,0.0,0.0,0.0,0.0,0.0
0,0.0,0.195,0.0,None,23.54,1015,63,2.77,0,7,0.0,0.0,0.0,0.0,0.0
1,0.0,0.338,0.0,None,22.62,1015,67,2.46,0,7,0.0,0.0,0.0,0.0,0.0
2,0.0,0.249,0.0,None,21.65,1015,70,2.31,0,7,0.0,0.0,0.0,0.0,0.0
3,0.0,0.197,0.0,None,21.13,1015,72,2.23,0,7,0.0,0.0,0.0,0.0,0.0
4,0.0,0.18,0.0,None,19.71,1015,72,2.05,0,7,0.0,0.0,0.0,0.0,0.0
5,0.0,0.198,0.0,None,21.01,1015,73,2.22,0,7,0.0,0.0,0.0,0.0,0.0
6,0.0,0.19,0.001,None,21.08,1015,73,2.2,0,7,9.0,3.0,6.0,38.3,45.7
7,0.0,0.077,0.102,Low,23.68,1015,68,2.69,0,7,117.0,74.0,43.0,419.5,234.1
8,0.0,0.0,0.194,Medium,30.15,1016,34,2.25,0,7,295.0,226.0,69.0,626.8,478.5
9,0.0,0.0,0.201,High,31.69,1016,32,2.31,0,7,481.0,397.0,84.0,743.1,709.1
10,0.0,0.0,0.191,Very High,33.77,1016,32,1.88,0,7,650.0,557.0,93.0,812.2,910.2
11,0.0,0.0,0.334,Very High,25.47,1016,43,1.02,0,7,785.0,684.0,101.0,850.0,1068.1
12,0.0,0.0,0.306,Very High,36.78,1015,29,0.3,0,7,873.0,769.0,104.0,871.0,1171.9
13,0.0,0.0,0.3,Very High,37.93,1015,27,1.0,0,7,911.0,805.0,106.0,879.7,1214.6
14,0.0,0.0,0.289,Very High,38.51,1015,25,1.87,0,7,891.0,786.0,105.0,874.4,1193.2
15,0.0,0.0,0.288,Very High,37.38,1014,32,2.66,0,7,821.0,720.0,101.0,861.6,1109.3
16,0.0,0.0,0.286,High,37.42,1014,29,3.08,1,7,699.0,605.0,94.0,829.2,968.4
17,0.0,0.0,0.245,High,37.42,1014,30,3.22,2,7,538.0,451.0,87.0,767.2,780.3
18,0.001,0.0,0.208,Medium,35.21,1014,33,2.83,1,7,355.0,280.0,75.0,666.6,557.6
